[공통 DB 연결] process.env.DB_NAME: bettingDB
[업서트] J리그 | Port Adelaide Football Club vs Carlton Football Club | null - null | status: scheduled | result: pending
[업서트] 스웨덴 알스벤스칸 | KT Wiz vs LG Twins | 5 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Norfolk Tides vs Gwinnett Stripers | 3 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Scranton-Wilkes-Barre RailRiders vs Worcester Red Sox | 6 - 5 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Rochester Red Wings vs Syracuse Mets | 5 - 12 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Indianapolis Indians vs Omaha Storm Chasers | 9 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Chiba Lotte Marines vs Yomiuri Giants | 6 - 4 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Conspiradores de Querétaro vs Sultanes de Monterrey | 9 - 7 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Samsung Lions vs Hanwha Eagles | null - null | status: postponed | result: pending
[업서트] 스웨덴 알스벤스칸 | Italy Basketball Women vs Turkey Basketball Women | 76 - 74 | status: scheduled | result: home_win
[업서트] 스웨덴 알스벤스칸 | Ulm vs Bayern München Basketball | 53 - 67 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | France Basketball Women vs Lithuania Basketball Women | 83 - 61 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | KK Spartak Subotica vs KK Partizan | 79 - 93 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Paris Basketball vs AS Monaco Basket | 99 - 93 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Northern Knights vs North West Warriors | 42 - 181 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Leinster Lightning vs Munster Reds | 123 - 122 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | MI New York vs San Francisco Unicorns | 199 - 246 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Germany Hockey vs Australia Hockey | 3 - 2 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | 22 de Julio vs San Antonio FC | 0 - 1 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Changchun Xidu vs Hubei Istar | 1 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Brera Ilch vs SP Falcons | 2 - 5 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Al Wahda Damascus vs Hutteen SC | 0 - 2 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Portland Bangers vs Lane United | 1 - 1 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Southern California Eagles vs FC Tucson | 2 - 2 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | CISA vs Albion SC Colorado | 2 - 3 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | AC Connecticut vs Vermont Green | 0 - 0 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Charlotte Eagles vs SC United Bantams | 0 - 2 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Virginia Beach United vs Virginia Marauders | 3 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Lansing City Football vs AFC Ann Arbor | 2 - 3 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Tacoma Stars vs Ballard FC | 0 - 11 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Asheville City SC vs East Atlanta Dutch Lions | 4 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Ventura County Fusion vs FC Capo II | 2 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Guadeloupe vs Guatemala | 2 - 3 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Panama vs Jamaica | 4 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Tishreen vs Taliya SC | 0 - 2 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Lambton Jaffas vs Broadmeadow Magic | 1 - 2 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | New Lambton vs Charlestown Azzurri | 2 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Al Mirghani vs Al-Merrikh Al-Ubayyid | null - null | status: postponed | result: pending
[업서트] 스웨덴 알스벤스칸 | Al-Zamala Umrawaba vs Al-Ahli Wad Madani | null - null | status: postponed | result: pending
[업서트] 스웨덴 알스벤스칸 | Alittihad Misurata vs Al-Ittihad Tripoli | 0 - 1 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Maniema Union vs DCMP Imana | 2 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Saint-Éloi Lupopo vs TP Mazembe | 1 - 1 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Simba Kolwezi vs Vita Club | 0 - 0 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Don Bosco vs Sanga Balende | 3 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Inter Miami vs Palmeiras | 2 - 2 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | FC Porto vs Al Ahly SC | 4 - 4 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Gauthiod vs IK Zenith | 2 - 3 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Järfälla vs Franke | 5 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Stocksund vs Karlberg | 0 - 5 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Räppe vs Kristianstad | 1 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Benfica vs Bayern Munich | 1 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Auckland City vs Boca Juniors | 1 - 1 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Klubi 04 vs HJK Helsinki | 0 - 4 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | AC Oulu vs SJK Seinajoki | 2 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Haka vs KuPS | 1 - 4 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Ekenäs IF vs Jaro | 2 - 4 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | La Luz vs Atenas | 1 - 1 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Ahal vs Arkadag | 0 - 3 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Manta vs Orense | 0 - 0 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Hawasa Ketema vs Adama Kenema | 2 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Fasil Kenema vs Sidama Bunna | 1 - 1 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Goiás vs Athletic Club-MG | 1 - 2 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Žalgiris Vilnius vs Hegelmann Litauen | 0 - 1 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Volgar Astrakhan vs Chelyabinsk | 1 - 1 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Venezuela U17 vs Paraguay U17 | 3 - 2 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Turkey U17 vs Chile U17 | 1 - 2 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Tishreen vs Taliya SC | 0 - 1 | status: scheduled | result: away_win
[업서트] 스웨덴 알스벤스칸 | Dainava vs Banga Gargždai | 2 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Kauno Žalgiris vs Panevėžys | 3 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | GKS Katowice vs Pogoń Szczecin | null - null | status: scheduled | result: pending
[업서트] 스웨덴 알스벤스칸 | New York Mets vs Atlanta Braves | 2 - 3 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Cincinnati Reds vs New York Yankees | 6 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Chicago White Sox vs Arizona Diamondbacks | 0 - 10 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Baltimore Orioles vs Texas Rangers | 6 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Milwaukee Brewers vs Pittsburgh Pirates | 4 - 5 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Minnesota Twins vs Seattle Mariners | 2 - 11 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | St. Louis Cardinals vs Chicago Cubs | 8 - 2 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Olmecas de Tabasco vs Charros de Jalisco | 7 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Rieleros de Aguascalientes vs El Águila de Veracruz | 7 - 5 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Piratas de Campeche vs Caliente de Durango | 2 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Conspiradores de Querétaro vs Sultanes de Monterrey | 7 - 4 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Leones de Yucatán vs Toros de Tijuana | null - null | status: postponed | result: pending
[업서트] 스웨덴 알스벤스칸 | El Paso Chihuahuas vs Reno Aces | 4 - 12 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Golden State Valkyries vs Connecticut Sun | 87 - 63 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Besiktas Basketbol vs Fenerbahçe Basketbol | 87 - 91 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Boca Juniors vs Quimsa | 70 - 58 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Oklahoma City Thunder vs Indiana Pacers | 103 - 91 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Texas Super Kings vs Washington Freedom | 220 - 223 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Charlotte Checkers vs Abbotsford Canucks | 2 - 3 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Central Pulse vs Southern Steel | null - null | status: scheduled | result: pending
[업서트] 스웨덴 알스벤스칸 | ÍBV Vestmannaeyjar vs Afturelding | 1 - 2 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Valur vs KR Reykjavík | 6 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Everton de Viña del Mar vs O'Higgins | 0 - 1 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | San Diego Wave vs Washington Spirit | 0 - 0 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Bohemians vs Shamrock Rovers | 2 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Cork City vs Drogheda United | 1 - 1 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Sligo Rovers vs Galway United | 2 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | St Patricks vs Derry City | 0 - 1 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Waterford vs Shelbourne | 2 - 2 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | GIF Sundsvall vs Trelleborgs FF | 4 - 2 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Helsingborg vs Umeå | 5 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Wolayta Dicha vs Diredawa Ketema | 1 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Hadia Hosaina vs Arba Minch Kenema | 0 - 1 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Dinamo Samarqand vs Bunyodkor | 0 - 3 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Operário Ferroviário vs Novorizontino | 2 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Mjøndalen vs Skeid | 1 - 4 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Nueva Chicago vs Colón | 1 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Olimpo vs Santamarina | 1 - 1 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Bartolomé Mitre vs Sarmiento de La Banda | 0 - 1 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | PK-35 vs SJK Akatemia | 2 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Vakhsh Bokhtar vs Khujand | 2 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Melbourne Victory Youth vs Port Melbourne | 1 - 2 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Deportivo Paraguayo vs CA Atlas | 2 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Hunters vs FC Ulaanbaatar | 2 - 4 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Kings Hammer FC vs Dayton Dutch Lions | 2 - 2 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | AHFC Royals vs Lonestar SC | 2 - 3 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Sporting JAX vs Brooke House | 2 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Mexico vs Costa Rica | 0 - 0 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Dominican Republic vs Suriname | 0 - 0 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Bray Wanderers vs UCD | 1 - 3 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Cobh Ramblers vs Kerry | 1 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Hay Al Wadi vs Alamal SC Atbara | null - null | status: postponed | result: pending
[업서트] 스웨덴 알스벤스칸 | Portugal Women vs Nigeria Women | 0 - 0 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Al Sadaqa vs Al-Akhdar | 0 - 2 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Finn Harps vs Dundalk | 1 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Al-Hilal Benghazi vs Al-Nasr SCSC | 2 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Cerro Largo vs Plaza Colonia | 0 - 1 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Boston River vs Montevideo City Torque | 2 - 1 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Longford Town vs Athlone Town | 3 - 2 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Dinamo-2 Minsk vs Bumprom Gomel | 0 - 2 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Minsk-2 vs UniXLabs Minsk | 1 - 1 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Treaty United vs Wexford | 0 - 0 | status: finished | result: draw
[업서트] 스웨덴 알스벤스칸 | Independiente CG vs Deportivo Capiatá | 1 - 2 | status: finished | result: away_win
[업서트] 스웨덴 알스벤스칸 | Al-Ahly Benghazi vs Al-Tahaddi | 3 - 0 | status: finished | result: home_win
[업서트] 스웨덴 알스벤스칸 | Manchester City vs Al Ain | 6 - 0 | status: finished | result: home_win
